,cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
8541,886240.0,Romana Dmowskiego,3,61.650001525878906,6,6,Do odświeżenia,True,True,1969.0
8542,1065512.0,Romana Dmowskiego,4,77.66000366210938,4,6,Do odświeżenia,True,True,1969.0
8543,500680.0,Władysława Reymonta,2,34.880001068115234,0,8,Do odświeżenia,True,True,1969.0
8544,815774.0,Romana Dmowskiego,2,52.27000045776367,5,6,Do odświeżenia,True,True,1969.0
8545,492427.0,Władysława Reymonta,1,34.54999923706055,2,8,Do odświeżenia,False,True,1969.0
8546,1061411.0,Romana Dmowskiego,3,78.95999908447266,4,6,Do odświeżenia,True,True,1969.0
8547,735127.0,Władysława Reymonta,3,56.869998931884766,0,8,Do odświeżenia,True,True,1969.0
8548,625836.0,Zamkowa,2,37.439998626708984,2,5,Do odświeżenia,True,False,1969.0
8549,546681.0,Opolska / ul. Turawska,2,44.13999938964844,0,3,Do odświeżenia,False,True,1969.0
8550,790336.0,Lawendowa / ul. Melisowa,4,72.5,0,2,Do odświeżenia,False,True,1969.0
8551,662702.0,Bernardyńska,1,29.860000610351562,3,5,Do odświeżenia,True,True,1969.0
8552,497343.0,Władysława Reymonta,2,33.060001373291016,2,8,Do odświeżenia,False,True,1969.0
8553,587864.0,Boiskowa,3,53.939998626708984,2,2,Do odświeżenia,True,True,1969.0
8554,870115.0,Władysława Reymonta,3,68.5999984741211,0,8,Do odświeżenia,True,True,1969.0
8555,1067966.0,Romana Dmowskiego,3,73.66000366210938,6,6,Do odświeżenia,True,True,1969.0
8556,807862.0,Romana Dmowskiego,2,53.0099983215332,6,6,Do odświeżenia,True,True,1969.0
8557,1503956.0,Romana Dmowskiego,4,138.11000061035156,5,6,Do odświeżenia,True,True,1969.0
8558,1088418.0,Romana Dmowskiego,4,85.13999938964844,3,6,Do odświeżenia,True,True,1969.0
8559,850504.0,Władysława Reymonta,3,66.38999938964844,1,8,Do odświeżenia,False,True,1969.0
8560,946979.0,Romana Dmowskiego,3,67.2699966430664,0,6,Do odświeżenia,True,True,1969.0
8561,644660.0,Bernardyńska,1,38.5,4,5,Do odświeżenia,True,True,1969.0
8562,741570.0,Romana Dmowskiego,2,52.790000915527344,2,6,Do odświeżenia,False,True,1969.0
8563,701550.0,Ślężna,3,60.599998474121094,6,7,Do odświeżenia,True,True,1969.0
8564,886150.0,Bernardyńska,2,48.52000045776367,2,5,Do odświeżenia,True,True,1969.0
8565,645913.0,Romana Dmowskiego,2,42.560001373291016,2,6,Do odświeżenia,False,True,1969.0
8566,562796.0,Lawendowa / ul. Melisowa,3,54.90999984741211,0,2,Do odświeżenia,False,True,1969.0
8567,528568.0,Zamkowa,1,28.079999923706055,1,5,Do odświeżenia,True,False,1969.0
8568,716000.0,Władysława Reymonta,2,50.31999969482422,0,8,Do odświeżenia,True,True,1969.0
8569,979575.0,Romana Dmowskiego,4,77.94000244140625,1,6,Do odświeżenia,True,True,1969.0
8570,587415.0,Opolska / ul. Turawska,2,50.040000915527344,0,3,Do odświeżenia,False,True,1969.0
8571,735127.0,Władysława Reymonta,3,56.11000061035156,0,8,Do odświeżenia,True,True,1969.0
8572,1147999.0,Romana Dmowskiego,3,85.33000183105469,5,6,Do odświeżenia,True,True,1969.0
8573,798304.0,Bernardyńska,2,56.08000183105469,4,5,Do odświeżenia,True,True,1969.0
8574,672899.0,Ślężna,3,57.529998779296875,7,7,Do odświeżenia,True,True,1969.0
8575,718305.0,Bernardyńska,2,49.70000076293945,4,5,Do odświeżenia,True,True,1969.0
8576,799635.0,Romana Dmowskiego,3,61.61000061035156,2,6,Do odświeżenia,False,True,1969.0
8577,807862.0,Romana Dmowskiego,2,52.93000030517578,6,6,Do odświeżenia,True,True,1969.0
8578,2647198.0,Bernardyńska,4,186.16000366210938,4,5,Do odświeżenia,True,True,1969.0
8579,1295739.0,Bernardyńska,1,79.52999877929688,4,5,Do odświeżenia,True,True,1969.0
8580,1367518.0,Bernardyńska,4,99.86000061035156,2,5,Do odświeżenia,True,True,1969.0
8581,670894.0,Bernardyńska,3,51.209999084472656,5,5,Do odświeżenia,False,True,1969.0
8582,891093.0,Bernardyńska,2,48.52000045776367,1,5,Do odświeżenia,True,True,1969.0
8583,916170.0,Bernardyńska,3,69.81999969482422,4,5,Do odświeżenia,True,True,1969.0
8584,2140625.0,Bernardyńska,4,153.2899932861328,5,5,Do odświeżenia,True,True,1969.0
8585,562796.0,Lawendowa / ul. Melisowa,3,54.7400016784668,0,2,Do odświeżenia,False,True,1969.0
8586,2647198.0,Bernardyńska,4,194.44000244140625,4,5,Do odświeżenia,True,True,1969.0
8587,1050267.0,gen. Władysława Sikorskiego,3,51.9900016784668,10,23,Do remontu,True,True,1969.0
8588,933160.0,Bernardyńska,3,72.2300033569336,4,5,Do odświeżenia,True,True,1969.0
8589,692098.0,Opolska / ul. Turawska,3,56.27000045776367,0,3,Do odświeżenia,True,True,1969.0
8590,670432.0,Zamkowa,2,38.119998931884766,1,5,Do odświeżenia,True,False,1969.0
8591,1641302.0,Bazyliowa,4,140.00999450683594,3,3,Do odświeżenia,True,True,1969.0
8592,1178361.0,Bernardyńska,3,74.36000061035156,1,5,Do odświeżenia,True,True,1969.0
8593,709170.0,Strachowicka,3,59.52000045776367,1,4,Do odświeżenia,True,True,1969.0
8594,603854.0,Kurkowa,2,40.400001525878906,2,5,Do odświeżenia,True,False,1969.0
8595,962351.0,Bernardyńska,3,57.810001373291016,1,5,Do odświeżenia,True,True,1969.0
8596,879196.0,Opolska / ul. Turawska,3,86.05000305175781,3,3,Do odświeżenia,False,True,1969.0
8597,1106927.0,Bernardyńska,4,91.13999938964844,4,5,Do odświeżenia,True,True,1969.0
8598,1083559.0,Bazyliowa,4,91.88999938964844,3,3,Do odświeżenia,True,True,1969.0
8599,562796.0,Lawendowa / ul. Melisowa,3,54.91999816894531,1,2,Do odświeżenia,False,True,1969.0
8600,1050267.0,gen. Władysława Sikorskiego,3,52.02000045776367,10,23,Do remontu,True,True,1969.0
8601,667592.0,Kurkowa,2,38.7400016784668,5,5,Do odświeżenia,False,False,1969.0
8602,615495.0,Kurkowa,2,37.27000045776367,5,5,Do odświeżenia,False,False,1969.0
8603,667592.0,Kurkowa,2,43.36000061035156,5,5,Do odświeżenia,False,False,1969.0
8604,714542.0,Jodłowicka,3,63.0099983215332,1,4,Do odświeżenia,True,True,1969.0
8605,1106374.0,Bazyliowa,4,113.91999816894531,3,3,Do odświeżenia,True,True,1969.0
8606,752308.0,Jodłowicka,4,65.83999633789062,0,4,Do odświeżenia,True,True,1969.0
8607,589750.0,Jodłowicka,2,39.95000076293945,4,4,Do odświeżenia,True,True,1969.0
8608,1009510.0,gen. Władysława Sikorskiego,2,46.209999084472656,10,23,Do remontu,False,True,1969.0
8609,522192.0,Lawendowa / ul. Melisowa,3,51.66999816894531,0,2,Do odświeżenia,False,True,1969.0
8610,743800.0,Jodłowicka,3,60.29999923706055,4,4,Do odświeżenia,True,True,1969.0
8611,825752.0,Opolska / ul. Turawska,3,73.2300033569336,3,3,Do odświeżenia,False,True,1969.0
8612,714542.0,Jodłowicka,3,60.29999923706055,0,4,Do odświeżenia,True,True,1969.0
8613,976442.0,gen. Władysława Sikorskiego,2,44.709999084472656,10,23,Do remontu,True,True,1969.0
8614,562796.0,Lawendowa / ul. Melisowa,3,54.900001525878906,0,2,Do odświeżenia,False,True,1969.0
8615,649088.0,Gajowa,3,54.470001220703125,3,3,Do odświeżenia,False,True,1969.0
8616,714542.0,Jodłowicka,3,58.75,0,4,Do odświeżenia,True,True,1969.0
8617,707984.0,Gajowa,3,63.099998474121094,2,3,Do odświeżenia,True,True,1969.0
8618,684972.0,Gajowa,3,63.439998626708984,2,3,Do odświeżenia,False,True,1969.0
8619,628093.0,Gajowa,3,50.02000045776367,1,3,Do odświeżenia,True,True,1969.0
8620,552721.0,Lawendowa / ul. Melisowa,3,51.90999984741211,2,2,Do odświeżenia,False,True,1969.0
8621,1283206.0,gen. Władysława Sikorskiego,3,56.470001220703125,10,23,Do remontu,True,True,1969.0
8622,569774.0,Wojciecha z Brudzewa,2,41.630001068115234,1,3,Do odświeżenia,True,True,1969.0
8623,879196.0,Opolska / ul. Turawska,3,86.05000305175781,3,3,Do odświeżenia,False,True,1969.0
8624,1539928.0,Wojciecha z Brudzewa,4,106.7300033569336,0,3,Do odświeżenia,True,True,1969.0
8625,710346.0,Gajowa,3,63.380001068115234,0,3,Do odświeżenia,True,True,1969.0
8626,938355.0,Wojciecha z Brudzewa,3,78.11000061035156,3,3,Do odświeżenia,True,True,1969.0
8627,642021.0,Gajowa,3,54.88999938964844,1,3,Do odświeżenia,False,True,1969.0
8628,813490.0,Gajowa,2,69.0999984741211,3,3,Do odświeżenia,True,True,1969.0
8629,774159.0,Wojciecha z Brudzewa,3,64.94999694824219,3,3,Do odświeżenia,True,True,1969.0
8630,642021.0,Gajowa,3,54.709999084472656,1,3,Do odświeżenia,False,True,1969.0
8631,984521.0,Gajowa,2,91.33000183105469,3,3,Do odświeżenia,True,True,1969.0
8632,577274.0,Wojciecha z Brudzewa,2,41.630001068115234,2,3,Do odświeżenia,True,True,1969.0
8633,1013215.0,Wojciecha z Brudzewa,4,92.12999725341797,1,3,Do odświeżenia,True,True,1969.0
8634,642021.0,Gajowa,3,54.709999084472656,1,3,Do odświeżenia,False,True,1969.0
8635,858671.0,Gajowa,2,73.0999984741211,3,3,Do odświeżenia,True,True,1969.0
8636,577274.0,Wojciecha z Brudzewa,2,41.630001068115234,2,3,Do odświeżenia,True,True,1969.0
8637,1524528.0,gen. Władysława Sikorskiego,4,71.80000305175781,10,23,Do remontu,True,True,1969.0
8638,710346.0,Gajowa,3,63.400001525878906,1,3,Do odświeżenia,True,True,1969.0
8639,710346.0,Gajowa,3,63.279998779296875,1,3,Do odświeżenia,True,True,1969.0
8640,813490.0,Gajowa,2,69.0999984741211,3,3,Do odświeżenia,True,True,1969.0
8641,614337.0,Gajowa,2,48.77000045776367,2,3,Do odświeżenia,True,True,1969.0
8642,1034176.0,Wojciecha z Brudzewa,4,92.12999725341797,3,3,Do odświeżenia,True,True,1969.0
8643,713568.0,Wojciecha z Brudzewa,3,55.68000030517578,3,3,Do odświeżenia,True,True,1969.0
8644,581662.0,Wojciecha z Brudzewa,2,41.630001068115234,3,3,Do odświeżenia,True,True,1969.0
8645,520657.0,Rudzka,2,39.209999084472656,2,2,Do odświeżenia,True,True,1969.0
8646,642704.0,Rudzka,3,59.06999969482422,2,2,Do odświeżenia,True,True,1969.0
8647,874023.0,Wojciecha z Brudzewa,3,74.45999908447266,1,3,Do odświeżenia,True,True,1969.0
8648,594357.0,Gajowa,2,47.810001373291016,3,3,Do odświeżenia,True,True,1969.0
8649,642021.0,Gajowa,3,54.88999938964844,1,3,Do odświeżenia,False,True,1969.0
8650,1506892.0,Wojciecha z Brudzewa,4,108.72000122070312,1,3,Do odświeżenia,True,True,1969.0
8651,699763.0,Gajowa,3,58.34000015258789,1,3,Do odświeżenia,True,True,1969.0
8652,594912.0,Gajowa,2,47.939998626708984,1,3,Do odświeżenia,True,True,1969.0
8653,670074.0,Gajowa,3,54.88999938964844,0,3,Do odświeżenia,True,True,1969.0
8654,560567.0,Gajowa,2,39.91999816894531,1,3,Do odświeżenia,True,True,1969.0
8655,987220.0,Gajowa,4,95.55999755859375,3,3,Do odświeżenia,True,True,1969.0
8656,520657.0,Rudzka,2,39.16999816894531,2,2,Do odświeżenia,True,True,1969.0
8657,853163.0,Jedności Narodowej,3,63.400001525878906,5,7,Do odświeżenia,False,True,1969.0
8658,528217.0,Gajowa,2,37.31999969482422,2,3,Do odświeżenia,True,True,1969.0
8659,1307996.0,Jedności Narodowej,4,99.30000305175781,7,7,Do odświeżenia,True,True,1969.0
8660,916731.0,gen. Władysława Sikorskiego,2,41.68000030517578,10,23,Do remontu,True,True,1969.0
8661,607472.0,Rudzka,3,54.869998931884766,2,2,Do odświeżenia,True,True,1969.0
8662,686677.0,Jedności Narodowej,2,45.5,3,7,Do odświeżenia,False,True,1969.0
8663,628093.0,Gajowa,3,50.5099983215332,1,3,Do odświeżenia,True,True,1969.0
8664,731894.0,Rudzka,3,69.58000183105469,1,2,Do odświeżenia,True,True,1969.0
8665,513157.0,Rudzka,2,41.84000015258789,1,2,Do odświeżenia,True,True,1969.0
8666,640025.0,Rudzka,3,61.189998626708984,0,2,Do odświeżenia,True,True,1969.0
8667,547502.0,Rudzka,2,47.20000076293945,1,2,Do odświeżenia,True,True,1969.0
8668,520657.0,Rudzka,2,39.27000045776367,2,2,Do odświeżenia,True,True,1969.0
8669,640025.0,Rudzka,3,61.16999816894531,0,2,Do odświeżenia,True,True,1969.0
8670,1025950.0,Jedności Narodowej,4,86.5,3,7,Do odświeżenia,False,True,1969.0
8671,520657.0,Rudzka,2,39.18000030517578,2,2,Do odświeżenia,True,True,1969.0
8672,729282.0,Rudzka,3,65.05000305175781,1,2,Do odświeżenia,True,True,1969.0
8673,471160.0,Lawendowa / ul. Melisowa,2,42.20000076293945,0,2,Do odświeżenia,False,True,1969.0
8674,522192.0,Lawendowa / ul. Melisowa,3,51.619998931884766,1,2,Do odświeżenia,False,True,1969.0
8675,620059.0,Zamkowa,2,37.439998626708984,6,6,Do odświeżenia,True,False,1969.0
8676,803029.0,Zamkowa,3,59.06999969482422,5,5,Do odświeżenia,True,False,1969.0
8677,513157.0,Rudzka,2,41.79999923706055,1,2,Do odświeżenia,True,True,1969.0
8678,894380.0,Jedności Narodowej,4,71.30000305175781,2,7,Do odświeżenia,False,True,1969.0
8679,539549.0,Popowicka,2,38.88999938964844,1,10,Do odświeżenia,True,True,1969.0
8680,844413.0,Jedności Narodowej,3,63.400001525878906,4,7,Do odświeżenia,False,True,1969.0
8681,710259.0,Rudzka,3,64.93000030517578,2,2,Do odświeżenia,True,True,1969.0
8682,640025.0,Rudzka,3,60.47999954223633,1,2,Do odświeżenia,True,True,1969.0
8683,1149625.0,Popowicka,5,99.33999633789062,4,8,Do odświeżenia,True,True,1969.0
8684,1050267.0,gen. Władysława Sikorskiego,3,51.9900016784668,10,23,Do remontu,True,True,1969.0
8685,419196.0,Popowicka,1,27.510000228881836,1,10,Do odświeżenia,True,True,1969.0
8686,542558.0,Rudzka,2,43.88999938964844,2,2,Do odświeżenia,True,True,1969.0
8687,547502.0,Rudzka,2,47.20000076293945,0,2,Do odświeżenia,True,True,1969.0
8688,731894.0,Rudzka,3,69.02999877929688,1,2,Do odświeżenia,True,True,1969.0
8689,1280694.0,Jedności Narodowej,3,100.0999984741211,7,7,Do odświeżenia,False,True,1969.0
8690,539549.0,Popowicka,2,40.7599983215332,0,10,Do odświeżenia,True,True,1969.0
8691,433842.0,Popowicka,1,27.40999984741211,8,10,Do odświeżenia,False,True,1969.0
8692,719426.0,Jedności Narodowej,2,53.0,4,7,Do odświeżenia,False,True,1969.0
8693,642704.0,Rudzka,3,63.02000045776367,2,2,Do odświeżenia,True,True,1969.0
8694,1251739.0,Jedności Narodowej,4,110.19999694824219,6,7,Do odświeżenia,False,True,1969.0
8695,703556.0,Popowicka,3,56.380001068115234,1,10,Do odświeżenia,True,True,1969.0
8696,513157.0,Rudzka,2,42.08000183105469,0,2,Do odświeżenia,True,True,1969.0
8697,547502.0,Rudzka,2,47.20000076293945,0,2,Do odświeżenia,True,True,1969.0
8698,731894.0,Rudzka,3,69.69000244140625,1,2,Do odświeżenia,True,True,1969.0
8699,524701.0,Gajowa,3,47.90999984741211,0,2,Do odświeżenia,True,True,1969.0
8700,444114.0,Popowicka,1,27.510000228881836,3,10,Do odświeżenia,True,True,1969.0
8701,539549.0,Popowicka,2,42.130001068115234,0,10,Do odświeżenia,True,True,1969.0
8702,707580.0,Rudzka,3,64.93000030517578,1,2,Do odświeżenia,True,True,1969.0
8703,772290.0,Popowicka,3,56.15999984741211,10,10,Do odświeżenia,False,True,1969.0
8704,513157.0,Rudzka,2,42.06999969482422,0,2,Do odświeżenia,True,True,1969.0
8705,511745.0,Gajowa,2,43.16999816894531,0,2,Do odświeżenia,True,True,1969.0
8706,642704.0,Rudzka,3,59.95000076293945,2,2,Do odświeżenia,True,True,1969.0
8707,513157.0,Rudzka,2,41.849998474121094,1,2,Do odświeżenia,True,True,1969.0
8708,642704.0,Rudzka,3,60.220001220703125,2,2,Do odświeżenia,True,True,1969.0
8709,731894.0,Rudzka,3,69.0,1,2,Do odświeżenia,True,True,1969.0
8710,419196.0,Popowicka,1,27.510000228881836,1,10,Do odświeżenia,True,True,1969.0
8711,539549.0,Popowicka,2,40.279998779296875,0,10,Do odświeżenia,True,True,1969.0
8712,513157.0,Rudzka,2,41.849998474121094,1,2,Do odświeżenia,True,True,1969.0
8713,712919.0,Popowicka,3,62.349998474121094,1,10,Do odświeżenia,True,True,1969.0
8714,962763.0,Jedności Narodowej,4,74.30000305175781,3,7,Do odświeżenia,True,True,1969.0
8715,511745.0,Gajowa,2,43.189998626708984,0,2,Do odświeżenia,True,True,1969.0
8716,524701.0,Gajowa,3,47.79999923706055,1,2,Do odświeżenia,True,True,1969.0
8717,631364.0,Zamkowa,2,37.439998626708984,5,5,Do odświeżenia,True,False,1969.0
8718,513157.0,Rudzka,2,41.849998474121094,1,2,Do odświeżenia,True,True,1969.0
8719,729282.0,Rudzka,3,65.2699966430664,0,2,Do odświeżenia,True,True,1969.0
8720,775943.0,Zamkowa,2,55.189998626708984,4,5,Do odświeżenia,True,False,1969.0
8721,1055999.0,Zamkowa,4,75.12999725341797,4,5,Do odświeżenia,True,False,1969.0
8722,547050.0,Popowicka,2,38.88999938964844,2,10,Do odświeżenia,True,True,1969.0
8723,1011981.0,Zamkowa,4,69.5999984741211,4,5,Do odświeżenia,True,False,1969.0
8724,984985.0,Zamkowa,4,82.91999816894531,4,5,Do odświeżenia,False,False,1969.0
8725,703556.0,Popowicka,3,56.380001068115234,1,10,Do odświeżenia,True,True,1969.0
8726,631364.0,Zamkowa,2,37.439998626708984,4,5,Do odświeżenia,True,False,1969.0
8727,803029.0,Zamkowa,3,59.06999969482422,4,5,Do odświeżenia,True,False,1969.0
8728,545373.0,Zamkowa,2,28.190000534057617,3,5,Do odświeżenia,True,False,1969.0
8729,731961.0,Rudzka,3,65.05000305175781,2,2,Do odświeżenia,True,True,1969.0
8730,588555.0,Zamkowa,2,35.43000030517578,3,5,Do odświeżenia,True,False,1969.0
8731,682320.0,Zamkowa,2,38.119998931884766,3,5,Do odświeżenia,True,False,1969.0
8732,547502.0,Rudzka,2,47.20000076293945,1,2,Do odświeżenia,True,True,1969.0
8733,524701.0,Gajowa,3,47.790000915527344,0,2,Do odświeżenia,True,True,1969.0
8734,511745.0,Gajowa,2,42.04999923706055,1,2,Do odświeżenia,True,True,1969.0
8735,511745.0,Gajowa,2,42.27000045776367,0,2,Do odświeżenia,True,True,1969.0
8736,419196.0,Popowicka,1,27.5,1,10,Do odświeżenia,True,True,1969.0
8737,561331.0,Gajowa,3,51.619998931884766,0,2,Do odświeżenia,True,True,1969.0
8738,547502.0,Rudzka,2,47.16999816894531,0,2,Do odświeżenia,True,True,1969.0
8739,640025.0,Rudzka,3,60.79999923706055,0,2,Do odświeżenia,True,True,1969.0
8740,511745.0,Gajowa,2,42.939998626708984,0,2,Do odświeżenia,True,True,1969.0
8741,633001.0,Gajowa,3,55.97999954223633,0,2,Do odświeżenia,True,True,1969.0
8742,640025.0,Rudzka,3,63.15999984741211,0,2,Do odświeżenia,True,True,1969.0
8743,640025.0,Rudzka,3,60.970001220703125,1,2,Do odświeżenia,True,True,1969.0
8744,640025.0,Rudzka,3,61.189998626708984,0,2,Do odświeżenia,True,True,1969.0
8745,738055.0,Rudzka,3,69.19999694824219,0,2,Do odświeżenia,True,True,1969.0
8746,642704.0,Rudzka,3,63.060001373291016,2,2,Do odświeżenia,True,True,1969.0
8747,640025.0,Rudzka,3,62.93000030517578,1,2,Do odświeżenia,True,True,1969.0
8748,731844.0,Rudzka,3,71.13999938964844,0,2,Do odświeżenia,True,True,1969.0
8749,671466.0,Rudzka,3,63.83000183105469,1,2,Do odświeżenia,True,True,1969.0
8750,542558.0,Rudzka,2,43.91999816894531,2,2,Do odświeżenia,True,True,1969.0
8751,637161.0,Rudzka,3,56.880001068115234,2,2,Do odświeżenia,True,True,1969.0
8752,607472.0,Rudzka,3,54.790000915527344,2,2,Do odświeżenia,True,True,1969.0
8753,738055.0,Rudzka,3,69.58000183105469,0,2,Do odświeżenia,True,True,1969.0
8754,640025.0,Rudzka,3,60.97999954223633,1,2,Do odświeżenia,True,True,1969.0
8755,640025.0,Rudzka,3,60.83000183105469,1,2,Do odświeżenia,True,True,1969.0
8756,640025.0,Rudzka,3,60.9900016784668,1,2,Do odświeżenia,True,True,1969.0
8757,547502.0,Rudzka,2,47.16999816894531,1,2,Do odświeżenia,True,True,1969.0
8758,513157.0,Rudzka,2,42.06999969482422,0,2,Do odświeżenia,True,True,1969.0
8759,607472.0,Rudzka,3,54.630001068115234,2,2,Do odświeżenia,True,True,1969.0
8760,513157.0,Rudzka,2,41.86000061035156,1,2,Do odświeżenia,True,True,1969.0
8761,729282.0,Rudzka,3,65.25,0,2,Do odświeżenia,True,True,1969.0
8762,547502.0,Rudzka,2,47.20000076293945,0,2,Do odświeżenia,True,True,1969.0
8763,640025.0,Rudzka,3,61.150001525878906,0,2,Do odświeżenia,True,True,1969.0
8764,640025.0,Rudzka,3,60.86000061035156,1,2,Do odświeżenia,True,True,1969.0
8765,637161.0,Rudzka,3,57.31999969482422,2,2,Do odświeżenia,True,True,1969.0
8766,640025.0,Rudzka,3,61.900001525878906,0,2,Do odświeżenia,True,True,1969.0
8767,738055.0,Rudzka,3,69.02999877929688,0,2,Do odświeżenia,True,True,1969.0
8768,731894.0,Rudzka,3,69.19999694824219,1,2,Do odświeżenia,True,True,1969.0
8769,751564.0,Rudzka,3,71.02999877929688,2,2,Do odświeżenia,True,True,1969.0
8770,640025.0,Rudzka,3,61.13999938964844,0,2,Do odświeżenia,True,True,1969.0
8771,520657.0,Rudzka,2,39.20000076293945,2,2,Do odświeżenia,True,True,1969.0
8772,731961.0,Rudzka,3,66.75,2,2,Do odświeżenia,True,True,1969.0
8773,748885.0,Rudzka,3,71.02999877929688,1,2,Do odświeżenia,True,True,1969.0
8774,738055.0,Rudzka,3,68.9800033569336,0,2,Do odświeżenia,True,True,1969.0
8775,731894.0,Rudzka,3,68.9800033569336,1,2,Do odświeżenia,True,True,1969.0
8776,513157.0,Rudzka,2,42.06999969482422,0,2,Do odświeżenia,True,True,1969.0
8777,640025.0,Rudzka,3,60.84000015258789,1,2,Do odświeżenia,True,True,1969.0
8778,640025.0,Rudzka,3,61.70000076293945,1,2,Do odświeżenia,True,True,1969.0
8779,640025.0,Rudzka,3,61.18000030517578,0,2,Do odświeżenia,True,True,1969.0
8780,607472.0,Rudzka,3,54.720001220703125,2,2,Do odświeżenia,True,True,1969.0
8781,520657.0,Rudzka,2,39.18000030517578,2,2,Do odświeżenia,True,True,1969.0
8782,731961.0,Rudzka,3,66.62999725341797,2,2,Do odświeżenia,True,True,1969.0
8783,671466.0,Rudzka,3,64.0,0,2,Do odświeżenia,True,True,1969.0
8784,542558.0,Rudzka,2,43.91999816894531,2,2,Do odświeżenia,True,True,1969.0
8785,547502.0,Rudzka,2,47.20000076293945,1,2,Do odświeżenia,True,True,1969.0
8786,674145.0,Rudzka,3,64.08999633789062,2,2,Do odświeżenia,True,True,1969.0
8787,738055.0,Rudzka,3,69.7300033569336,0,2,Do odświeżenia,True,True,1969.0
8788,710259.0,Rudzka,3,64.13999938964844,2,2,Do odświeżenia,True,True,1969.0
8789,731961.0,Rudzka,3,66.47000122070312,2,2,Do odświeżenia,True,True,1969.0
8790,748885.0,Rudzka,3,71.13999938964844,1,2,Do odświeżenia,True,True,1969.0
8791,751564.0,Rudzka,3,71.13999938964844,2,2,Do odświeżenia,True,True,1969.0
8792,561331.0,Gajowa,3,49.08000183105469,0,2,Do odświeżenia,True,True,1969.0
8793,738055.0,Rudzka,3,69.0,0,2,Do odświeżenia,True,True,1969.0
8794,731844.0,Rudzka,3,71.02999877929688,0,2,Do odświeżenia,True,True,1969.0
8795,675163.0,Bernardyńska,2,46.189998626708984,4,5,Do odświeżenia,True,True,1969.0
8796,3084046.0,Bernardyńska,5,241.30999755859375,5,5,Do odświeżenia,True,True,1969.0
8797,519245.0,Gajowa,2,42.939998626708984,2,2,Do odświeżenia,True,True,1969.0
8798,905077.0,Bernardyńska,3,65.29000091552734,4,5,Do odświeżenia,True,True,1969.0
8799,1016294.0,Bernardyńska,4,98.77999877929688,4,5,Do odświeżenia,True,True,1969.0
8800,2887009.0,Bernardyńska,4,193.77999877929688,3,5,Do odświeżenia,True,True,1969.0
8801,1108235.0,Bernardyńska,4,91.2699966430664,5,5,Do odświeżenia,True,True,1969.0
8802,675163.0,Bernardyńska,2,47.279998779296875,4,5,Do odświeżenia,True,True,1969.0
8803,550895.0,Bernardyńska,1,34.619998931884766,4,5,Do odświeżenia,True,True,1969.0
8804,550895.0,Bernardyńska,1,33.08000183105469,4,5,Do odświeżenia,True,True,1969.0
8805,939523.0,Jedności Narodowej,4,74.30000305175781,2,7,Do odświeżenia,True,True,1969.0
8806,529321.0,Nyska,2,37.459999084472656,1,4,Do odświeżenia,True,True,1969.0
8807,753933.0,Strachowicka,3,59.11000061035156,1,5,Do odświeżenia,True,True,1969.0
8808,678749.0,Nyska,3,54.77000045776367,1,4,Do odświeżenia,True,True,1969.0
8809,818622.0,Strachowicka,4,72.95999908447266,1,4,Do odświeżenia,True,True,1969.0
8810,529321.0,Nyska,2,37.45000076293945,1,4,Do odświeżenia,True,True,1969.0
8811,651426.0,Nyska,3,51.33000183105469,4,4,Do odświeżenia,True,True,1969.0
8812,569172.0,Nyska,2,41.86000061035156,1,4,Do odświeżenia,True,True,1969.0
8813,638144.0,Nyska,3,51.38999938964844,1,4,Do odświeżenia,True,True,1969.0
8814,1033780.0,Jedności Narodowej,4,86.5,4,7,Do odświeżenia,False,True,1969.0
8815,678749.0,Nyska,3,54.72999954223633,1,4,Do odświeżenia,True,True,1969.0
8816,821301.0,Strachowicka,4,73.06999969482422,2,4,Do odświeżenia,True,True,1969.0
8817,529321.0,Nyska,2,37.38999938964844,1,4,Do odświeżenia,True,True,1969.0
8818,886892.0,Strachowicka,3,64.7300033569336,1,5,Do odświeżenia,True,True,1969.0
8819,630699.0,Kurkowa,2,45.220001220703125,1,5,Do odświeżenia,True,False,1969.0
8820,786139.0,Nyska,3,68.61000061035156,1,4,Do odświeżenia,True,True,1969.0
8821,569172.0,Nyska,2,41.88999938964844,1,4,Do odświeżenia,True,True,1969.0
8822,623203.0,Gajowa,2,50.33000183105469,0,3,Do odświeżenia,True,True,1969.0
8823,926998.0,Strachowicka,4,71.69000244140625,1,5,Do odświeżenia,True,True,1969.0
8824,709170.0,Strachowicka,3,59.779998779296875,1,4,Do odświeżenia,True,True,1969.0
8825,622898.0,Gajowa,3,48.7599983215332,3,3,Do odświeżenia,True,True,1969.0
8826,735503.0,Jodłowicka,3,63.0099983215332,3,4,Do odświeżenia,True,True,1969.0
8827,547424.0,Nyska,2,37.43000030517578,4,4,Do odświeżenia,True,True,1969.0
8828,711117.0,Nyska,3,58.56999969482422,2,4,Do odświeżenia,True,True,1969.0
8829,472919.0,Kurkowa,1,35.5099983215332,1,5,Do odświeżenia,False,False,1969.0
8830,818622.0,Strachowicka,4,72.95999908447266,1,4,Do odświeżenia,True,True,1969.0
8831,580398.0,Orawska,2,48.66999816894531,0,2,Do odświeżenia,True,True,1969.0
