cena,ulica,pokoje,powierzchnia,piętro,liczba pięter,stan wykonczenia,balkon/ogrod/taras,miejsce parkingowe,rok budowy
395000.0,Elizy Orzeszkowej,1,63.78,5.0,5.0,Do remontu,False,False,1969
440800.0,Boiskowa,1,46.4,2.0,2.0,Do remontu,True,False,2025
1349000.0,Kossaka,1,65.0,5.0,6.0,Do remontu,True,False,1969
877743.0,pl. Dominikański,1,100.89,4.0,4.0,Do remontu,True,False,1969
567688.0,Zielna,1,46.57,1.0,2.0,Do remontu,False,False,2023
429000.0,Zielna,1,28.5,2.0,5.0,Do remontu,True,False,2017
1124500.0,Osiedle Nadodrze,1,86.0,5.0,7.0,Do remontu,False,False,2023
483000.0,Zamkowa,1,34.2,4.0,4.0,Do remontu,True,False,2024
410000.0,Zielna,1,34.94,1.0,3.0,Do remontu,False,False,2024
1199000.0,Kossaka,1,160.0,4.0,4.0,Do remontu,False,False,1969
498078.0,pl. Dominikański,1,42.21,2.0,2.0,Do remontu,True,False,2024
529000.0,Zamkowa,1,29.35,1.0,3.0,Do remontu,True,False,2020
3199000.0,Gajowa,1,203.0,4.0,4.0,Do remontu,False,False,1907
410000.0,Naramowicka 47,1,65.82,4.0,4.0,Do remontu,False,False,2022
531000.0,Zamkowa,1,38.14,6.0,9.0,Do remontu,True,False,2023
1290000.0,,1,106.0,4.0,4.0,Do remontu,False,False,1969
577200.0,Gajowa,1,39.0,1.0,4.0,Do remontu,True,False,2024
1590000.0,Gajowa,1,58.0,4.0,4.0,Do remontu,False,False,2014
4799999.0,Gajowa,1,117.2,13.0,19.0,Do remontu,True,False,2012
379000.0,Piłsudskiego,1,21.0,3.0,4.0,Do remontu,True,False,1968
950946.0,Zamkowa,1,53.92,4.0,6.0,Do remontu,True,False,2024
2950000.0,Zamkowa,1,103.0,7.0,9.0,Do remontu,True,False,2021
1150000.0,Kossaka,1,100.95,4.0,4.0,Do remontu,False,False,1911
1220000.0,Rynek,1,45.2,1.0,5.0,Do remontu,True,False,2023
940000.0,pl. Dominikański,1,52.23,6.0,6.0,Do remontu,False,False,2022
988190.0,Kossaka,1,74.3,5.0,7.0,Do remontu,True,False,2024
453211.0,Zielna,1,32.17,1.0,3.0,Do remontu,True,False,2023
990000.0,Kossaka,1,77.12,2.0,6.0,Do remontu,True,False,2000
985000.0,Gajowa,1,100.22,2.0,4.0,Do remontu,True,False,1928
965900.0,Kossaka,1,74.3,5.0,7.0,Do remontu,True,False,2023
509600.0,Gajowa,1,36.4,2.0,2.0,Do remontu,False,False,2024
999999.0,Zamkowa,1,73.35,6.0,9.0,Do remontu,True,False,2023
1050000.0,Kossaka,1,64.29,6.0,6.0,Do remontu,True,False,2018
965900.0,Kossaka,1,74.3,4.0,7.0,Do remontu,True,False,2024
0.0,Kossaka,1,31.48,3.0,6.0,Do remontu,False,False,2024
988190.0,Kossaka,1,74.3,5.0,7.0,Do remontu,True,False,2023
1199000.0,Uniwersytecka,1,88.01,3.0,4.0,Do remontu,False,False,1930
1098550.0,Kossaka,1,86.5,3.0,7.0,Do remontu,True,False,2023
1236138.0,Zamkowa,1,70.6,3.0,6.0,Do remontu,True,False,2024
541260.0,Gajowa,1,37.2,4.0,4.0,Do remontu,True,False,2023
990000.0,Zamkowa,1,97.0,1.0,4.0,Do remontu,False,False,1930
995000.0,Kossaka,1,44.0,4.0,4.0,Do remontu,False,False,2020
1299000.0,Kossaka,1,120.0,3.0,4.0,Do remontu,True,False,1890
1095000.0,Żniwna,1,90.72,2.0,3.0,Do remontu,True,False,2015
1150000.0,Gajowa,1,65.0,3.0,3.0,Do remontu,True,False,2010
2004480.0,Zamkowa,1,69.12,8.0,10.0,Do remontu,True,False,2022
495968.0,Kominiarska,1,42.21,1.0,2.0,Do remontu,True,False,2024
1349000.0,Kossaka,1,65.0,5.0,6.0,Do remontu,True,False,2023
960000.0,Gajowa,1,67.0,1.0,5.0,Do remontu,True,False,2023
1190000.0,Wagnera,1,112.87,1.0,1.0,Do remontu,True,False,2018
527375.0,Rudzka,1,41.9,1.0,3.0,Do remontu,True,False,1969
1134000.0,Kossaka,1,61.41,4.0,4.0,Do remontu,False,False,2017
999000.0,Rudzka,1,64.78,1.0,4.0,Do remontu,True,False,2017
1500000.0,Rudzka,1,187.4,1.0,2.0,Do remontu,True,False,1910
554000.0,Gajowa,1,40.0,2.0,10.0,Do remontu,False,False,1978
671785.0,Gajowa,1,62.26,3.0,4.0,Do remontu,True,False,2023
549730.0,Zamkowa,1,35.72,7.0,9.0,Do remontu,True,False,2022
671143.0,Zielna,1,69.19,1.0,3.0,Do remontu,True,False,2024
729000.0,pl. Dominikański,1,61.0,2.0,4.0,Do remontu,True,False,1980
669000.0,Zamkowa,1,58.0,3.0,4.0,Do remontu,True,False,1975
689000.0,Kossaka,1,53.0,2.0,7.0,Do remontu,True,False,2023
597600.0,Kossaka,1,31.03,2.0,6.0,Do remontu,True,False,2024
619900.0,Rudzka,1,58.0,4.0,5.0,Do remontu,False,False,1920
769000.0,Wagnera,1,100.0,1.0,2.0,Do remontu,False,False,2024
544536.0,Zielna,1,51.91,2.0,2.0,Do remontu,True,False,2024
689000.0,Kossaka,1,53.0,2.0,7.0,Do remontu,True,False,1969
570000.0,Rudzka,1,41.0,4.0,4.0,Do remontu,False,False,1969
594000.0,Zamkowa,1,45.35,1.0,8.0,Do remontu,True,False,2023
775000.0,Gajowa,1,77.17,4.0,4.0,Do remontu,False,False,1930
730126.0,Kossaka,1,53.1,7.0,7.0,Do remontu,True,False,2023
596400.0,Kossaka,1,33.53,15.0,17.0,Do remontu,True,False,2023
699000.0,Gajowa,1,46.61,1.0,7.0,Do remontu,False,False,2014
662600.0,Gajowa,1,48.1,3.0,4.0,Do remontu,True,False,2025
715000.0,Gryczana,1,78.0,4.0,4.0,Do remontu,False,False,2023
1901878.0,Zamkowa,1,78.59,21.0,23.0,Do remontu,False,False,2024
528156.0,Zamkowa,1,28.13,1.0,6.0,Do remontu,True,False,2024
439000.0,Nyska,1,41.0,2.0,3.0,Do remontu,False,False,1969
661711.0,Gajowa,1,61.9,1.0,4.0,Do remontu,True,False,2023
537570.0,Gajowa,1,59.73,2.0,2.0,Do remontu,True,False,2025
642500.0,Gajowa,1,53.5,1.0,2.0,Do remontu,True,False,2024
592800.0,Gajowa,1,42.8,4.0,4.0,Do remontu,False,False,2024
489000.0,Zielna,1,42.0,2.0,2.0,Do remontu,True,False,1969
671150.0,Gajowa,1,60.55,2.0,4.0,Do remontu,True,False,2023
671167.0,Gajowa,1,60.52,2.0,4.0,Do remontu,True,False,2023
1432660.0,Kossaka,1,110.2,6.0,7.0,Do remontu,True,False,2024
684000.0,Kossaka,1,37.06,2.0,6.0,Do remontu,False,False,2021
2310000.0,Rudzka,1,231.0,2.0,3.0,Do remontu,True,False,2005
495000.0,Zamkowa,1,25.5,1.0,5.0,Do remontu,True,False,2016
499000.0,Kossaka,1,68.96,4.0,5.0,Do remontu,False,False,1919
561410.0,Gajowa,1,47.3,1.0,2.0,Do remontu,True,False,2024
457493.0,Brochów,1,51.0,4.0,4.0,Do remontu,False,False,2023
480000.0,Gajowa,1,35.0,2.0,5.0,Do remontu,True,False,2001
440895.0,Gajowa,1,46.41,2.0,2.0,Do remontu,True,False,2025
579000.0,Grabiszyn-Grabiszynek,1,72.59,3.0,3.0,Do remontu,False,False,1930
1190000.0,Kossaka,1,116.0,5.0,5.0,Do remontu,False,False,1969
0.0,Bieńkowice,1,32.35,4.0,4.0,Do remontu,False,False,2024
377000.0,Kossaka,1,29.0,4.0,4.0,Do remontu,False,False,1969
0.0,Bieńkowice,1,32.73,4.0,4.0,Do remontu,False,False,2024
1100000.0,Partynice,1,76.0,4.0,5.0,Do remontu,True,False,2010
0.0,Bieńkowice,1,34.88,1.0,3.0,Do remontu,False,False,2024
0.0,Bieńkowice,1,32.3,1.0,3.0,Do remontu,False,False,2024
1284500.0,Zamkowa,1,51.38,10.0,10.0,Do remontu,True,False,2023
290000.0,,1,18.63,2.0,3.0,Do remontu,False,False,2020
0.0,Bieńkowice,1,32.3,4.0,4.0,Do remontu,False,False,2024
0.0,Ruczajowa,1,53.51,4.0,4.0,Do remontu,True,False,2024
0.0,Bieńkowice,1,32.74,1.0,3.0,Do remontu,False,False,2024
1741449.0,Zielna,1,87.51,4.0,5.0,Do remontu,True,False,2023
0.0,Bieńkowice,1,32.73,1.0,3.0,Do remontu,False,False,2024
0.0,Bieńkowice,1,32.3,1.0,3.0,Do remontu,False,False,2024
280000.0,Rudzka,1,83.4,4.0,4.0,Do remontu,False,False,1969
0.0,Bieńkowice,1,49.69,1.0,3.0,Do remontu,False,False,2024
573516.0,Gajowa,1,64.44,1.0,3.0,Do remontu,True,False,2024
0.0,Bieńkowice,1,61.07,4.0,4.0,Do remontu,False,False,2024
0.0,Bieńkowice,1,49.69,4.0,4.0,Do remontu,False,False,2024
515875.0,Gajowa,1,40.8,1.0,2.0,Do remontu,True,False,2024
480424.0,Gajowa,1,59.68,2.0,2.0,Do remontu,False,False,2025
518940.0,Gajowa,1,38.44,3.0,7.0,Do remontu,False,False,2025
520000.0,Bartłomieja Strachowskiego,1,49.0,1.0,1.0,Do remontu,False,False,1969
0.0,Bieńkowice,1,61.16,1.0,3.0,Do remontu,False,False,2024
453633.0,Zielna,1,37.55,2.0,3.0,Do remontu,True,False,2024
0.0,Bieńkowice,1,71.7,4.0,4.0,Do remontu,False,False,2024
648648.0,Gajowa,1,55.44,2.0,3.0,Do remontu,True,False,1969
549731.0,Gajowa,1,43.32,1.0,2.0,Do remontu,True,False,2023
649000.0,Gajowa,1,57.0,2.0,4.0,Do remontu,True,False,1969
399000.0,Bierutowska,1,29.9,2.0,3.0,Do remontu,False,False,2020
605709.0,Worcella,1,36.28,2.0,5.0,Do remontu,False,False,1969
505855.0,Rudzka,1,37.9,4.0,4.0,Do remontu,True,False,2025
1599000.0,Gajowa,1,105.12,4.0,4.0,Do remontu,True,False,2023
1000000.0,Kossaka,1,66.98,4.0,6.0,Do remontu,False,False,2024
619000.0,Zamkowa,1,50.0,3.0,4.0,Do remontu,True,False,1969
618970.0,Gajowa,1,56.27,4.0,4.0,Do remontu,True,False,2024
648750.0,Gajowa,1,50.0,2.0,4.0,Do remontu,True,False,1969
648888.0,Zielna,1,56.92,1.0,2.0,Do remontu,True,False,2023
529680.0,Gajowa,1,44.14,4.0,4.0,Do remontu,True,False,2024
672000.0,Zielna,1,102.6,4.0,4.0,Do remontu,False,False,1969
471440.0,Worcella,1,33.11,4.0,4.0,Do remontu,False,False,1969
541551.0,Zielna,1,55.83,3.0,3.0,Do remontu,False,False,2023
0.0,Zamkowa,1,54.44,4.0,4.0,Do remontu,True,False,2024
588000.0,Zielna,1,50.5,4.0,4.0,Do remontu,True,False,2009
1733448.0,Gajowa,1,118.77,1.0,2.0,Do remontu,True,False,2023
449000.0,Zamkowa,1,36.6,7.0,10.0,Do remontu,False,False,1969
563500.0,pl. Dominikański,1,49.0,8.0,10.0,Do remontu,True,False,1980
542460.0,Zielna,1,51.91,2.0,2.0,Do remontu,True,False,2025
536000.0,Gajowa,1,39.56,7.0,7.0,Do remontu,True,False,2024
550000.0,Krawiecka 1,1,26.5,3.0,6.0,Do remontu,False,False,2015
610000.0,Pawłowa,1,55.0,2.0,4.0,Do remontu,True,False,1949
650050.0,Ołtaszyn,1,58.0,4.0,4.0,Do remontu,False,False,2023
1058014.0,Gajowa,1,98.88,3.0,3.0,Do remontu,True,False,2024
1183248.0,Zamkowa,1,47.52,5.0,5.0,Do remontu,False,False,2021
476777.0,Zamkowa,1,25.19,4.0,4.0,Do remontu,False,False,2024
2337092.0,Kossaka,1,179.77,5.0,5.0,Do remontu,True,False,2015
527375.0,Rudzka,1,41.9,1.0,3.0,Do remontu,True,False,2025
1858313.0,Gajowa,1,118.78,4.0,4.0,Do remontu,True,False,2023
591339.0,Zielna,1,45.79,3.0,3.0,Do remontu,False,False,2023
446082.0,Zielna,1,34.58,1.0,4.0,Do remontu,True,False,2025
421204.0,Zamkowa,1,24.4,1.0,2.0,Do remontu,True,False,2019
1124000.0,Zamkowa,1,86.64,4.0,4.0,Do remontu,True,False,2023
678400.0,,1,53.0,1.0,4.0,Do remontu,True,False,2024
1107456.0,Gajowa,1,98.88,3.0,3.0,Do remontu,True,False,2024
699000.0,Zielna,1,66.16,3.0,4.0,Do remontu,True,False,2023
1083140.0,Zielna,1,70.0,4.0,4.0,Do remontu,False,False,1969
1230000.0,Gajowa,1,149.45,4.0,4.0,Do remontu,False,False,2024
740000.0,Kossaka,1,38.29,2.0,9.0,Do remontu,True,False,2019
749500.0,Gajowa,1,56.4,3.0,4.0,Do remontu,True,False,2024
950000.0,Zamkowa,1,50.0,1.0,4.0,Do remontu,True,False,2022
1036728.0,Gajowa,1,89.76,4.0,4.0,Do remontu,False,False,2024
1320690.0,Kossaka,1,99.3,7.0,7.0,Do remontu,True,False,2024
1590000.0,Kossaka,1,86.6,2.0,2.0,Do remontu,True,False,2024
744526.0,Zamkowa,1,31.44,6.0,6.0,Do remontu,True,False,2024
870000.0,pl. Dominikański,1,82.3,1.0,4.0,Do remontu,True,False,2008
939000.0,Zamkowa,1,78.62,5.0,7.0,Do remontu,True,False,2023
0.0,Kossaka,1,52.27,5.0,6.0,Do remontu,False,False,2023
699600.0,Kossaka,1,53.0,4.0,7.0,Do remontu,True,False,2023
800000.0,Zamkowa,1,51.05,1.0,7.0,Do remontu,False,False,2000
730000.0,Kossaka,1,60.4,3.0,4.0,Do remontu,False,False,1993
1160464.0,Gajowa,1,97.11,1.0,1.0,Do remontu,True,False,2024
1151528.0,Gajowa,1,83.9,4.0,4.0,Do remontu,True,False,2024
1302708.0,Gajowa,1,93.72,4.0,4.0,Do remontu,True,False,2022
718650.0,Rudzka,1,62.8,2.0,3.0,Do remontu,True,False,2025
504595.0,Rudzka,1,37.6,4.0,4.0,Do remontu,True,False,2025
772680.0,Gajowa,1,56.4,3.0,4.0,Do remontu,True,False,2024
547638.0,Zielna,1,53.69,2.0,2.0,Do remontu,True,False,2025
534900.0,Henryka Sienkiewicza,1,31.49,2.0,6.0,Do remontu,True,False,2023
799000.0,pl. Dominikański,1,42.37,1.0,5.0,Do remontu,False,False,2024
1149200.0,Kossaka,1,76.36,4.0,6.0,Do remontu,False,False,2024
619000.0,pl. Dominikański,1,32.75,1.0,5.0,Do remontu,True,False,2024
1190000.0,Gajowa,1,160.0,1.0,1.0,Do remontu,True,False,1916
380000.0,pl. Dominikański,1,30.0,1.0,2.0,Do remontu,False,False,1969
1078339.0,Gajowa,1,98.12,4.0,4.0,Do remontu,True,False,1969
896816.0,Zielna,1,97.48,4.0,4.0,Do remontu,False,False,2025
546656.0,Zielna,1,51.62,1.0,2.0,Do remontu,True,False,1969
531049.0,Zamkowa,1,38.14,6.0,9.0,Do remontu,True,False,2022
620000.0,Gajowa,1,42.7,4.0,4.0,Do remontu,False,False,1969
557800.0,Kossaka,1,31.54,1.0,4.0,Do remontu,True,False,2024
536268.0,,1,38.86,3.0,5.0,Do remontu,True,False,2024
1250000.0,pl. Dominikański,1,49.0,6.0,6.0,Do remontu,True,False,2016
990000.0,Zielna,1,130.0,4.0,4.0,Do remontu,False,False,1930
2310000.0,Rudzka,1,231.0,2.0,3.0,Do remontu,True,False,2005
530265.0,Zielna,1,43.5,2.0,2.0,Do remontu,True,False,2023
818728.0,Gajowa,1,70.58,4.0,4.0,Do remontu,True,False,2024
894870.0,pl. Dominikański,1,99.43,4.0,4.0,Do remontu,True,False,1969
705000.0,pl. Dominikański,1,61.0,2.0,5.0,Do remontu,True,False,2025
750000.0,Kossaka,1,49.85,4.0,8.0,Do remontu,False,False,1980
821888.0,Zielna,1,74.69,2.0,3.0,Do remontu,True,False,2023
580060.0,Gajowa,1,50.44,1.0,3.0,Do remontu,True,False,2024
756006.0,Gajowa,1,73.47,2.0,4.0,Do remontu,True,False,1969
3500000.0,Zamkowa,1,106.0,45.0,48.0,Do remontu,False,False,2012
1450000.0,Podwale 82,1,57.7,6.0,6.0,Do remontu,True,False,2016
425000.0,Gajowa,1,26.0,1.0,3.0,Do remontu,False,False,2018
702260.0,Zamkowa,1,47.45,1.0,2.0,Do remontu,False,False,2023
520200.0,Zielna,1,52.02,1.0,2.0,Do remontu,True,False,2023
338449.0,Gajowa,1,37.82,1.0,2.0,Do remontu,False,False,2025
549000.0,Zielna,1,44.91,3.0,4.0,Do remontu,False,False,1969
1199000.0,Zamkowa,1,98.75,3.0,9.0,Do remontu,True,False,2022
689000.0,Kossaka,1,53.0,2.0,7.0,Do remontu,True,False,2023
730000.0,Zielna,1,178.0,4.0,4.0,Do remontu,False,False,1980
651972.0,Zielna,1,70.18,2.0,2.0,Do remontu,True,False,1969
669999.0,Kossaka,1,72.0,1.0,5.0,Do remontu,False,False,1969
1149200.0,Kossaka,1,76.36,4.0,4.0,Do remontu,False,False,2024
620496.0,Gajowa,1,50.04,4.0,4.0,Do remontu,False,False,2024
1700000.0,Podwale 82,1,56.0,4.0,6.0,Do remontu,True,False,2016
664960.0,Swojczyce,1,64.0,4.0,4.0,Do remontu,False,False,2023
855436.0,Zamkowa,1,62.54,4.0,9.0,Do remontu,True,False,2022
864041.0,Zamkowa,1,50.64,4.0,4.0,Do remontu,False,False,1969
834750.0,Kossaka,1,52.5,6.0,6.0,Do remontu,True,False,2023
708010.0,Zamkowa,1,40.4,5.0,6.0,Do remontu,True,False,1969
1700000.0,Zielna,1,60.0,4.0,4.0,Do remontu,True,False,2021
1260861.0,Zamkowa,1,70.6,3.0,6.0,Do remontu,True,False,2024
1351000.0,Kossaka,1,100.1,7.0,7.0,Do remontu,True,False,2023
671167.0,Gajowa,1,60.52,2.0,4.0,Do remontu,True,False,1969
953040.0,Kossaka,1,72.2,7.0,7.0,Do remontu,True,False,2023
890000.0,Gajowa,1,64.2,6.0,6.0,Do remontu,True,False,2009
1090000.0,pl. Dominikański,1,73.2,4.0,4.0,Do remontu,True,False,2012
1040380.0,Gajowa,1,83.9,4.0,4.0,Do remontu,False,False,2024
965900.0,Kossaka,1,74.3,2.0,7.0,Do remontu,True,False,2023
1179226.0,Zamkowa,1,100.85,1.0,5.0,Do remontu,True,False,2022
999000.0,pl. Dominikański,1,81.33,4.0,4.0,Do remontu,True,False,2021
702260.0,Zamkowa,1,47.45,1.0,3.0,Do remontu,False,False,2023
800000.0,Zamkowa,1,59.83,3.0,4.0,Do remontu,False,False,1969
747000.0,Racławicka,1,58.5,4.0,4.0,Do remontu,True,False,1969
926900.0,Kossaka,1,71.3,4.0,7.0,Do remontu,True,False,2023
799000.0,Szewska,1,59.83,3.0,4.0,Do remontu,False,False,1959
742650.0,Zamkowa,1,48.26,2.0,3.0,Do remontu,False,False,2023
930000.0,Kossaka,1,81.0,1.0,4.0,Do remontu,False,False,1930
0.0,Ruczajowa,1,36.55,4.0,4.0,Do remontu,False,False,2024
995050.0,Gajowa,1,85.2,1.0,2.0,Do remontu,True,False,2025
1320690.0,Kossaka,1,99.3,7.0,7.0,Do remontu,True,False,2023
2446381.0,Zamkowa,1,149.46,5.0,9.0,Do remontu,True,False,2023
1180000.0,Zamkowa,1,74.0,4.0,5.0,Do remontu,True,False,2003
640119.0,Zielna,1,52.66,4.0,4.0,Do remontu,False,False,2023
724056.0,Gajowa,1,59.9,2.0,2.0,Do remontu,False,False,2025
540500.0,pl. Dominikański,1,39.3,5.0,5.0,Do remontu,True,False,2025
587094.0,Zielna,1,54.92,2.0,2.0,Do remontu,True,False,2024
699000.0,Gajowa,1,50.84,1.0,3.0,Do remontu,True,False,2012
610624.0,Zielna,1,60.16,1.0,2.0,Do remontu,True,False,2024
499075.0,Gajowa,1,40.4,4.0,4.0,Do remontu,True,False,2024
569000.0,Zamkowa,1,30.0,4.0,4.0,Do remontu,True,False,2023
590000.0,Kossaka,1,54.0,4.0,5.0,Do remontu,False,False,1930
598569.0,Osiedle Widawa,1,58.0,4.0,4.0,Do remontu,False,False,2025
668000.0,pl. Dominikański,1,50.0,1.0,5.0,Do remontu,True,False,2023
665628.0,Osiedle Widawa,1,70.0,4.0,4.0,Do remontu,False,False,2025
542459.0,Zielna,1,51.91,2.0,2.0,Do remontu,True,False,2024
691813.0,Zamkowa,1,41.82,3.0,9.0,Do remontu,True,False,1969
351619.0,Gajowa,1,42.11,2.0,2.0,Do remontu,False,False,2025
679000.0,Zielna,1,60.05,4.0,4.0,Do remontu,True,False,2022
610263.0,Zamkowa,1,38.56,4.0,4.0,Do remontu,True,False,1969
299000.0,Zielna,1,50.0,1.0,1.0,Do remontu,False,False,1910
699000.0,Rudzka,1,95.26,4.0,4.0,Do remontu,False,False,1950
616040.0,Gajowa,1,46.0,1.0,4.0,Do remontu,True,False,2024
609000.0,Krzysztofa Komedy,1,70.92,1.0,4.0,Do remontu,False,False,2023
579000.0,pl. Grunwaldzki,1,47.7,13.0,14.0,Do remontu,False,False,1973
699000.0,pl. Dominikański,1,37.44,4.0,5.0,Do remontu,True,False,2024
499000.0,Zielna,1,36.02,2.0,4.0,Do remontu,False,False,1969
497420.0,Kossaka,1,26.6,4.0,4.0,Do remontu,True,False,2024
639638.0,Racławicka,1,46.0,4.0,4.0,Do remontu,True,False,2022
599000.0,Zielna,1,51.58,4.0,4.0,Do remontu,True,False,2022
541598.0,Zielna,1,51.63,2.0,2.0,Do remontu,True,False,2024
596445.0,Zielna,1,51.91,4.0,4.0,Do remontu,False,False,2024
642900.0,Rudzka,1,50.0,1.0,2.0,Do remontu,True,False,2018
669000.0,pl. Dominikański,1,35.43,3.0,5.0,Do remontu,True,False,2024
537847.0,Gajowa,1,43.1,1.0,2.0,Do remontu,True,False,2024
359000.0,Bierutowska,1,25.55,2.0,3.0,Do remontu,False,False,2020
651972.0,Zielna,1,70.18,2.0,2.0,Do remontu,True,False,2024
497773.0,Zielna,1,42.22,1.0,2.0,Do remontu,True,False,2024
856793.0,Zamkowa,1,74.0,4.0,4.0,Do remontu,True,False,1969
1195000.0,pl. Dominikański,1,75.13,4.0,5.0,Do remontu,True,False,2024
1200000.0,Rudzka,1,189.0,4.0,4.0,Do remontu,True,False,1936
929000.0,Zielna,1,88.49,4.0,4.0,Do remontu,True,False,2023
1038776.0,Zielna,1,80.1,4.0,4.0,Do remontu,False,False,2023
904000.0,Zielna,1,77.38,4.0,4.0,Do remontu,True,False,2023
493325.0,Gajowa,1,36.8,4.0,4.0,Do remontu,True,False,1969
1149200.0,Zamkowa,1,77.36,4.0,6.0,Do remontu,True,False,2024
750000.0,Kotlarska,1,47.0,1.0,4.0,Do remontu,False,False,1950
1202580.0,Zamkowa,1,44.54,2.0,5.0,Do remontu,True,False,2023
796525.0,Zamkowa,1,55.74,8.0,9.0,Do remontu,True,False,2023
357816.0,Gajowa,1,35.08,1.0,2.0,Do remontu,False,False,1969
735000.0,pl. Dominikański,1,38.12,3.0,5.0,Do remontu,True,False,2024
778315.0,Zamkowa,1,56.79,4.0,4.0,Do remontu,True,False,2023
868999.0,Zamkowa,1,64.55,3.0,9.0,Do remontu,True,False,1969
987430.0,Rudzka,1,83.1,3.0,3.0,Do remontu,True,False,2025
733276.0,Osiedle Widawa,1,70.0,4.0,4.0,Do remontu,False,False,2025
1056904.0,Zamkowa,1,92.2,4.0,4.0,Do remontu,True,False,2022
1210347.0,Zamkowa,1,87.33,7.0,9.0,Do remontu,True,False,2022
402225.0,Gajowa,1,30.0,1.0,2.0,Do remontu,False,False,1969
799000.0,pl. Dominikański,1,42.37,3.0,5.0,Do remontu,False,False,2024
800416.0,Zamkowa,1,62.18,1.0,9.0,Do remontu,True,False,2023
820000.0,pl. Dominikański,1,51.19,4.0,4.0,Do remontu,True,False,2003
946975.0,Rudzka,1,85.6,4.0,4.0,Do remontu,True,False,2025
973000.0,Zamkowa,1,38.92,9.0,17.0,Do remontu,True,False,2018
762042.0,Zamkowa,1,41.85,3.0,6.0,Do remontu,True,False,1969
1089960.0,Kossaka,1,74.4,3.0,6.0,Do remontu,True,False,2023
404404.0,Zamkowa,1,28.29,4.0,4.0,Do remontu,True,False,2022
408000.0,Zielna,1,37.06,4.0,4.0,Do remontu,True,False,2023
909000.0,Gnieźnieńska,1,77.26,2.0,7.0,Do remontu,True,False,2023
809000.0,Zielna,1,64.73,4.0,4.0,Do remontu,False,False,2023
2006849.0,Zamkowa,1,87.69,6.0,6.0,Do remontu,True,False,1969
919000.0,Gnieźnieńska,1,77.26,3.0,7.0,Do remontu,True,False,2023
950000.0,Ołtaszyn,1,118.36,1.0,1.0,Do remontu,False,False,2022
1373020.0,Kossaka,1,86.61,14.0,17.0,Do remontu,True,False,2023
529680.0,Gajowa,1,44.14,4.0,4.0,Do remontu,True,False,2024
724680.0,Zamkowa,1,50.36,4.0,9.0,Do remontu,True,False,2023
605550.0,Gajowa,1,47.2,2.0,3.0,Do remontu,True,False,1969
689000.0,Zielna,1,63.82,4.0,4.0,Do remontu,False,False,2023
565000.0,pl. Dominikański,1,54.33,4.0,4.0,Do remontu,False,False,1969
699000.0,pl. Dominikański,1,37.44,3.0,5.0,Do remontu,True,False,2024
669000.0,pl. Dominikański,1,35.43,2.0,5.0,Do remontu,True,False,2024
735000.0,pl. Dominikański,1,38.12,1.0,5.0,Do remontu,True,False,2024
637560.0,Gajowa,1,55.44,1.0,3.0,Do remontu,True,False,2024
556978.0,Zielna,1,51.62,1.0,2.0,Do remontu,True,False,2025
699000.0,pl. Dominikański,1,37.44,1.0,5.0,Do remontu,True,False,2024
529000.0,pl. Dominikański,1,26.32,3.0,5.0,Do remontu,True,False,2024
673000.0,Zielna,1,48.02,4.0,4.0,Do remontu,True,False,2023
649000.0,Gajowa,1,41.2,4.0,4.0,Do remontu,True,False,2024
666214.0,Gajowa,1,60.62,2.0,4.0,Do remontu,True,False,2023
575225.0,Kossaka,1,34.48,13.0,17.0,Do remontu,True,False,2023
732768.0,Zamkowa,1,37.87,3.0,6.0,Do remontu,True,False,2024
563500.0,Gądów Mały,1,49.0,8.0,10.0,Do remontu,False,False,1980
689000.0,Kossaka,1,53.0,2.0,7.0,Do remontu,True,False,2024
695304.0,Gajowa,1,62.64,3.0,4.0,Do remontu,True,False,2023
599000.0,Zielna,1,51.58,4.0,4.0,Do remontu,True,False,2022
736266.0,Zamkowa,1,58.32,7.0,8.0,Do remontu,True,False,2022
699000.0,pl. Dominikański,1,37.44,2.0,5.0,Do remontu,True,False,2024
499000.0,Zamkowa,1,30.65,1.0,9.0,Do remontu,True,False,1969
559000.0,Rudzka,1,48.0,1.0,5.0,Do remontu,False,False,2005
531000.0,Zamkowa,1,38.14,6.0,9.0,Do remontu,True,False,2023
688289.0,Gajowa,1,61.73,1.0,4.0,Do remontu,True,False,2023
669000.0,Zielna,1,51.47,3.0,4.0,Do remontu,True,False,2023
619000.0,pl. Dominikański,1,32.75,2.0,5.0,Do remontu,True,False,2024
655000.0,Zamkowa,1,28.0,5.0,23.0,Do remontu,True,False,2023
549000.0,pl. Dominikański,1,28.08,2.0,5.0,Do remontu,True,False,2024
698079.0,Gajowa,1,62.89,1.0,4.0,Do remontu,True,False,2023
695729.0,Gajowa,1,58.22,1.0,5.0,Do remontu,True,False,2023
509309.0,Gajowa,1,40.81,1.0,2.0,Do remontu,True,False,2023
735000.0,pl. Dominikański,1,38.12,2.0,5.0,Do remontu,True,False,2024
513300.0,Kossaka,1,29.5,6.0,6.0,Do remontu,True,False,2023
529680.0,Gajowa,1,44.14,4.0,4.0,Do remontu,True,False,2024
497420.0,Zamkowa,1,26.6,4.0,4.0,Do remontu,True,False,2024
648888.0,Czajcza,1,56.92,1.0,2.0,Do remontu,True,False,2023
599000.0,Zamkowa,1,56.29,4.0,5.0,Do remontu,False,False,1920
